"Closing_Price","YearSold","Living_Sq_Ft","Bedrooms","Bathrooms","Year_Built","Lot_Sq_Ft","Product_Type","Sale_Date","Subdivision_Name","Latitude","Longitude","Closing_Price_per_sqft"
270000,"2009-2013",2192,4,2.5,2002,20909,"SINGLE FAMILY","02/11/2009","VALLEY GROVE",45.733736,-111.13859,123.175182481752
612365,"2005-2008",3168,2,2.5,1992,443876,"SINGLE FAMILY","07/11/2005","CAMERON BRIDGE PROPERTIES",45.742452,-111.227001,193.297032828283
335160,"2005-2008",1744,4,2.5,2005,8276,"SINGLE FAMILY","01/17/2006","ALDER CREEK",45.645252,-111.048741,192.178899082569
275310,"2005-2008",2240,4,3,1976,7405,"SINGLE FAMILY","08/04/2005","FIGGINS",45.653005,-111.042201,122.90625
338485,"2005-2008",1682,3,2,2005,6970,"SINGLE FAMILY","08/23/2005","HARVEST CREEK",45.692074,-111.079619,201.239595719382
297500,"2009-2013",2723,4,3,2007,9148,"SINGLE FAMILY","11/13/2009","ALDER CREEK",45.645912,-111.052831,109.254498714653
278635,"2005-2008",2384,3,3,1995,21780,"SINGLE FAMILY","10/29/2007","VALLEY GROVE",45.734647,-111.130816,116.877097315436
393813,"2005-2008",1758,4,2.5,2004,12197,"SINGLE FAMILY","09/21/2007","ELK GROVE",45.643298,-111.181323,224.011945392491
413896,"2005-2008",2018,3,2.5,2002,8276,"SINGLE FAMILY","08/31/2006","HARVEST CREEK",45.686494,-111.079413,205.102081268583
358000,"2009-2013",3307,5,3,1995,10019,"SINGLE FAMILY","05/20/2009","WESTFIELD",45.646636,-111.042539,108.255216208044
250000,"2005-2008",1339,2,2,1938,10320,"CONDOMINIUM","05/14/2008","HAHN RESIDENTIAL CONDOS",45.685783,-111.039787,186.706497386109
305000,"2005-2008",2002,3,3,1993,2614,"CONDOMINIUM","04/30/2008","SPRING MEADOWS",45.6491451181,-111.035521777,152.347652347652
265867,"2005-2008",1800,3,2.5,2005,4356,"SINGLE FAMILY","08/26/2005","WALTON HOMESTEAD NBHD",45.687644,-111.056811,147.703888888889
305767,"2005-2008",1916,3,1.5,1964,8276,"SINGLE FAMILY","02/17/2006","BRUNTON PALFFY",45.683589,-111.05051,159.58611691023
80288,"2005-2008",3472,4,3.5,2006,7405,"SINGLE FAMILY","05/05/2005","BRADY AVE",45.684533,-111.027725,23.1244239631336
520695,"2005-2008",3146,5,3,2006,10019,"SINGLE FAMILY","04/28/2006","WESTFIELD SOUTH",45.640809,-111.045116,165.510171646535
122292,"2009-2013",1347,3,2,2002,7405,"SINGLE FAMILY","05/29/2009","HARVEST CREEK",45.692184,-111.073536,90.7884187082405
159700,"2009-2013",1552,3,2.5,2006,3049,"TYPE UNKNOWN","02/17/2012","WEST WINDS MAJOR",45.69431,-111.074014,102.899484536082
197000,"2005-2008",1769,3,2.5,2007,7950,"CONDOMINIUM","07/22/2008","CRYSTAL MORNING CONDOS TRADITIO",45.686879,-111.108222,111.36235161108
356250,"2009-2013",2076,3,2.5,2002,99752,"SINGLE FAMILY","09/16/2011","ELDORADO COUNTRY ESTATES",45.591412,-111.085769,171.604046242775
229026,"2005-2008",906,2,1,1871,9148,"SINGLE FAMILY","08/22/2005","BEALLS",45.683039,-111.034004,252.788079470199
347096,"2009-2013",2340,3,2,1991,40511,"SINGLE FAMILY","06/21/2013","HYALITE HEIGHTS",45.614339,-111.058843,148.331623931624
367080,"2005-2008",1735,5,2,1978,40511,"SINGLE FAMILY","09/06/2006","HYALITE HEIGHTS",45.61434,-111.056238,211.5734870317
538650,"2005-2008",3297,5,3,2005,6534,"SINGLE FAMILY","03/10/2006","HARVEST CREEK",45.692529,-111.07858,163.375796178344
272784,"2005-2008",1960,3,2,2007,7405,"SINGLE FAMILY","08/26/2008","OAK SPRINGS",45.691185,-111.085954,139.175510204082
521250,"2009-2013",3964,5,3.5,2008,20473,"SINGLE FAMILY","03/15/2010","ELK GROVE",45.643861,-111.180268,131.495963673058
146300,"2005-2008",1873,3,2,2005,7405,"SINGLE FAMILY","01/18/2005","MEADOWBROOK ESTATES",45.663171,-111.122601,78.1099839829151
460000,"2009-2013",2560,4,3,1995,60548,"SINGLE FAMILY","04/28/2011","RANCH",45.745719,-111.044986,179.6875
337554,"2005-2008",1918,3,2.5,2005,4356,"SINGLE FAMILY","04/28/2006","WALTON HOMESTEAD NBHD",45.686514,-111.055206,175.992700729927
252700,"2005-2008",1786,3,2.5,2004,8276,"SINGLE FAMILY","09/07/2006","ALDER CREEK",45.647946,-111.048743,141.489361702128
356307,"2005-2008",1680,3,2,1992,9583,"SINGLE FAMILY","10/11/2007","CASCADE",45.680055,-111.08577,212.0875
325000,"2009-2013",2385,3,2.5,2007,9148,"SINGLE FAMILY","09/25/2009","ALDER CREEK",45.648513,-111.053821,136.268343815514
152953,"2009-2013",1330,3,2.5,1998,4356,"TYPE UNKNOWN","03/27/2010","WILLOW",45.682016,-111.076772,115.002255639098
290000,"2009-2013",2547,3,3.5,2003,8276,"SINGLE FAMILY","04/26/2010","HARVEST CREEK",45.686791,-111.079401,113.859442481351
187500,"2009-2013",3721,5,3.5,2006,8276,"SINGLE FAMILY","12/02/2013","ALDER CREEK",45.64604,-111.050608,50.3896801934964
455000,"2009-2013",3674,3,2.5,1999,43560,"SINGLE FAMILY","05/04/2009","TRIPLE TREE RANCH",45.614199,-111.017232,123.843222645618
271447,"2009-2013",1566,2,2,2009,7405,"SINGLE FAMILY","11/17/2009","NORTH STAR",45.6845111787,-111.193382171,173.337803320562
213750,"2009-2013",1473,2,1,1900,7841,"SINGLE FAMILY","07/06/2011","HARPERS",45.677935,-111.030747,145.112016293279
181250,"2009-2013",2232,3,2,1986,81457,"SINGLE FAMILY","10/06/2010","CHIEF JOSEPH MEADOWS",45.596734,-111.058261,81.2051971326165
199500,"2005-2008",2186,3,2.5,1999,14375,"SINGLE FAMILY","02/22/2005","SUNDANCE SPRINGS",45.637742,-111.041771,91.2625800548948
93750,"2009-2013",978,3,1,1946,41818,"SINGLE FAMILY","05/31/2013","EMERSON",45.656674,-110.952876,95.8588957055215
241250,"2009-2013",1167,3,1,1974,7841,"SINGLE FAMILY","12/29/2010","THOMPSON",45.660517,-111.032212,206.726649528706
125000,"2009-2013",1038,2,1.5,1984,2178,"CONDOMINIUM","10/04/2012","OLIVE TREE TOWNHOMES",45.677517,-111.058395,120.423892100193
521250,"2009-2013",2396,3,5,1999,131551,"SINGLE FAMILY","02/27/2012","ALDWORTHS REARRANGEMENT",45.659999,-111.027291,217.550083472454
53200,"2005-2008",2682,4,3,1984,8712,"SINGLE FAMILY","03/21/2006","WEST PARK MANOR",45.683895,-111.065962,19.8359433258762
405000,"2005-2008",3188,5,4.5,1998,23087,"SINGLE FAMILY","09/04/2008","WYLIE CREEK ESTATES",45.724051,-111.138274,127.038895859473
258750,"2009-2013",2498,5,2.5,1965,9148,"SINGLE FAMILY","11/05/2009","BRUNTON PALFFY",45.684399,-111.049841,103.582866293034
